what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911018429
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911019827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911029954
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911040137
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392911041291
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911049794
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911067193
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392911067215
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392911071842
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392911073883
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911106442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911287912
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392911288998
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392911299293
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392911303960
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392911309619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911311526
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911313449
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392911316450
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1392911318714
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911318804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911323216
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1392911323226
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392911323226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392911326811
