what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492193034
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492203972
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492219002
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492240712
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390492241675
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390492241851
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1390492257923
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1390492259145
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1390492259564
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492271900
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492345080
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492346659
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492348128
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1390492350201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390492356266
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492357589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492358953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492368695
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492379607
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492402738
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492411713
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492438442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492535810
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492537180
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492559761
