what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455652020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455745144
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455757209
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455769197
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390455792731
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390455793281
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390455796825
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390455797015
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390455821100
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390455823273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455831599
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455956989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455963556
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455963605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455963628
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455964807
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.debug",1390455964818
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455965837
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455965888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455965909
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455967416
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390455973789
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456053565
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1390456074571
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456096674
