what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285161358
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285190262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1390285192249
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1390285269487
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1390285269613
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1390285269620
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285273179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285274682
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390285276073
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285277590
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285279097
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1390285282494
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1390285287096
error,log,,,"Variable references empty selection: ${project_loc}",1390285288860
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285288885
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285290898
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390285291655
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1390285296325
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1390285296338
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1390285310823
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390285336854
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285340682
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390285341913
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1390285343527
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390285345501
