what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619275774
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619278897
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1392619278913
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619294075
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619300090
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619366640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392619402678
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392619404681
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392619409939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619411951
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619413329
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619422615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619432553
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619441358
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619455079
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392619481287
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392619523502
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392619525304
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392619547894
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619560287
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619563842
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1392619567591
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619570910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619571266
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392619574787
