what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283102941
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390283104740
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390283104928
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283109405
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283119807
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390283139754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283143708
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283144174
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390283150801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283153384
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283163307
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283164280
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283283973
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1390283283998
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390283285291
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1390283292626
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283294981
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283295397
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283296746
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283296977
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283307530
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283314099
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283314118
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283314190
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390283315717
