what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392041159959
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392041160293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392041161512
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392041216146
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392041255138
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392041433488
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392041433708
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392041433741
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392041850065
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392097648969
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392097656308
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392097684320
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392097712522
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392097736284
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392097756285
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392097757134
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392097760677
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392097766076
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392097897497
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392097900531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392100523265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392100541604
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392100563809
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392101159082
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392101503290
