what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459535199
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459557231
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390459627986
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459628720
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459630717
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459631174
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459633269
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390459640748
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459641560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459642902
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459643971
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459644589
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459654135
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390459660337
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459662224
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459663247
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459670153
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390459670997
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390459677851
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459679815
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459681022
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390459688785
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459690736
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390459692759
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390459700116
