what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456273390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456274648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456299887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456313008
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456318831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456322766
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456367433
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456369696
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456371116
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456378816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456379897
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456416744
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456507014
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456568856
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456575152
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456576103
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390456647839
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390456672128
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390456673001
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390456674527
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1390456769052
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390456769136
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390456769194
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1390456782524
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1390456793476
