what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619580189
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619626756
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392619627582
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392619628138
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619640132
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619643857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619644925
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619648472
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392619657638
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392619666622
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392619669354
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392619669555
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392619677332
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619679612
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619681052
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392619727613
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619728909
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619730504
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1392619733596
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392619735312
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392619737218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392619739954
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619744759
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619751896
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392619756397
