what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1390490844342
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390490862836
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490864756
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490865780
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1390490868210
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490869547
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390490874850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490876298
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490877690
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490888940
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490899417
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490977793
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390491042344
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390491055012
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390491060796
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390491063001
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390491063182
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390491074321
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390491074958
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390491097673
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390491210977
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390491218050
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390491218213
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1390491227019
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1390491227703
