what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124132418
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124132783
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392124135599
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392124137465
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392124161719
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124162932
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124163294
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392124164559
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392124173531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392124183091
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124192990
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124193370
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392124194439
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392124197686
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392124198845
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392124201673
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392124239311
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392124242067
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124250601
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124294496
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392124296871
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124303936
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124418121
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392124421691
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392124511502
