what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492731810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492739281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492778171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492791880
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390492885461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493130552
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390493130565
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493130890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493131417
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390493131439
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390493137795
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390493137977
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390493139585
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390493140748
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493141817
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493143157
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390493146998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493148149
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493149401
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390493156104
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493157118
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493158414
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390493336394
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390493492802
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390493499229
