what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392279320292
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392279324226
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392279368812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392279370930
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392279373955
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392279378459
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392279381794
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392279388801
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392279392706
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1392279405835
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279417484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showInformation",1392279417489
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279421882
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392279452249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279462070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279471628
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279477746
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279492014
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279503747
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279516395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279525434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279528916
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279529302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392279529380
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392279530255
