what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910368943
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910370467
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910371010
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392910372061
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392910385166
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910394356
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910395810
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392910398434
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910398605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910402899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1392910402928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910442706
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392910450085
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910453431
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910458494
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910516010
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392910517478
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910532650
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910538686
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392910542453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910547827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910557918
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910564228
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910590874
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910627678
