what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278281055
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278322301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392278333627
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278334710
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278335964
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278343026
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278352535
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278361635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278373701
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392278378279
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392278380123
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278383151
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278384638
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278390840
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278400328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278408539
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278431492
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392278431583
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392278431583
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392278443583
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392278444169
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392278444212
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392278454011
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392278455374
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392278470273
