what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392214836820
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392214838440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214840860
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214842574
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214847551
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214859296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214862091
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214871504
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392214880064
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214884361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214893464
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214895163
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214929587
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214931413
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214932226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214944986
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214946427
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214946566
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1392214946839
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1392214946839
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1392214946866
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1392214946942
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1392214946943
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1392214946943
