what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909136120
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909145241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909147065
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909149242
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909149746
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392909153618
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392909157755
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392909160952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909164244
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909165732
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392909170661
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909171749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909172297
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392909179243
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392909188343
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392909188575
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392909188608
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909216978
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392909293321
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392909295577
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392909295716
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392909296729
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392909296904
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392909297066
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392909297232
