what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1392804176172
ws,sysinfo,,,"win32",1392804176172
locale,sysinfo,,,"zh_TW",1392804176172
processors,sysinfo,,,"4",1392804176172
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1392804176172
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1392804176172
java.specification.name,sysinfo,,,"Java Platform API Specification",1392804176172
java.specification.vendor,sysinfo,,,"Oracle Corporation",1392804176172
java.specification.version,sysinfo,,,"1.7",1392804176172
java.vendor,sysinfo,,,"Oracle Corporation",1392804176172
java.version,sysinfo,,,"1.7.0_51",1392804176172
java.vm.info,sysinfo,,,"mixed mode, sharing",1392804176172
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1392804176172
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1392804176172
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1392804176172
java.vm.specification.version,sysinfo,,,"1.7",1392804176172
java.vm.vendor,sysinfo,,,"Oracle Corporation",1392804176172
java.vm.version,sysinfo,,,"24.51-b03",1392804176172
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1392804176259
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1392804176340
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1392804176387
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1392804176407
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1392804176413
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1392804176660
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1392804176666
