what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628535186
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392628540932
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392628552589
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392628556206
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392628556997
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392628558295
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392628558974
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628566029
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628600967
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392628604365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628654181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628667607
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392628669086
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1392628679161
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392628683722
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628695922
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1392628695940
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628699387
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392628720847
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392628721935
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628722643
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1392628722659
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392628723430
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392628754690
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392628757231
