what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392908578118
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392908583407
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908584273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908585529
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908587143
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392908597149
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392908600892
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908601776
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908602010
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908602167
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392908614537
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1392908616647
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908622931
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908625587
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392908626831
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392908628485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908630046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908630580
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908630717
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908632530
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392908637873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908651302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908669221
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908670538
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392908672231
