what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490619437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490620648
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.saveAll",1390490631609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490634009
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490635023
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1390490636915
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490641541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490652768
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490671767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490676928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490678761
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390490695179
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490697184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490698603
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490706679
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490717245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490746089
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490751755
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490757644
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490805536
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390490807274
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490807430
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390490818050
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490818221
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1390490833359
