what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910115848
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910115886
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910117973
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1392910118002
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392910119746
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910160323
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392910160348
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910160800
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910160833
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910168339
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910169534
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910173162
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910175781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910185901
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910188789
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910190245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910198979
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1392910199008
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392910215819
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392910215974
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910223687
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392910223691
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910223695
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1392910223698
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392910264376
