what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392277790725
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1392277794927
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.indent",1392277804681
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392277806348
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392277809163
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392277845604
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392277848933
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392277865412
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392277869058
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392277871670
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392277875352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278057939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278060101
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278069674
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278086723
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278157490
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278210330
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278213568
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392278219740
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278220848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278222403
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278230203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278262069
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278263927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392278273459
