what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392617041361
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.add.block.comment",1392617043301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392617053616
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392617054286
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392617056229
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392617057174
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392617058240
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617062404
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617068273
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392617068285
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617081247
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617086210
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392617086219
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617090309
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617099440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617101293
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617102558
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392617109863
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392617112349
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617116710
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617117801
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392617117817
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617122334
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392617123522
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392617123532
