what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1395838977183
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1395838977196
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395838978635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395838982662
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395838984513
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1395838985417
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1395838985456
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1395839001816
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839002717
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839004465
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395839006077
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1395839007457
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1395839007495
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1395839014330
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839015206
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839016647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839017892
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839018808
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395839018950
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1395839019795
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1395839019796
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1395839019797
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1395839019797
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1395839019798
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1395839019798
