what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214273632
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214282434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214311273
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392214311295
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392214318714
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392214330324
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1392214331633
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392214343914
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214345404
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214345870
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1392214352899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392214355435
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214357529
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214358372
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214360712
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214370156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214383922
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214421912
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392214424957
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392214426012
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214427971
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214429292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214439672
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214449092
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214455018
