what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1395145994582
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1395146016968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1395146079126
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1395146184647
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.findNext",1395146186026
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1395146188266
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1395146201246
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1395146213627
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146253804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146257350
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146280850
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146282587
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146288380
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146299227
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1395146317334
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1395146324260
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146325182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146326656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146328853
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146346997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146348820
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146359888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395146402427
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395150262565
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1395150263893
