what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1394715160237
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1394715160237
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1394715160238
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1394715160238
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1394715160239
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1394715160240
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1394715160241
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1394715160243
started,bundle,net.sourceforge.eclipsesdcc,1.0.0,"net.sourceforge.eclipsesdcc",1394715160244
os,sysinfo,,,"win32",1394715160246
arch,sysinfo,,,"x86",1394715160246
ws,sysinfo,,,"win32",1394715160246
locale,sysinfo,,,"zh_TW",1394715160246
processors,sysinfo,,,"4",1394715160246
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1394715160246
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1394715160246
java.specification.name,sysinfo,,,"Java Platform API Specification",1394715160246
java.specification.vendor,sysinfo,,,"Oracle Corporation",1394715160246
java.specification.version,sysinfo,,,"1.7",1394715160246
java.vendor,sysinfo,,,"Oracle Corporation",1394715160246
java.version,sysinfo,,,"1.7.0_51",1394715160246
java.vm.info,sysinfo,,,"mixed mode, sharing",1394715160246
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1394715160246
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1394715160246
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1394715160246
