what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461657148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461657573
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1394461660210
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1394461661411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461662521
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461662880
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1394461671597
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1394461672041
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1394461672417
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1394461672967
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1394461676487
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1394461678383
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461679346
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461679703
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1394461682711
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1394461683863
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461684874
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461685234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1394461694322
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1394461696810
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1394461701039
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461701901
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461703199
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1394461707927
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1394461708890
