what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281089437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281091187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281099417
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1390281099427
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281102877
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1390281108747
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1390281108937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281135567
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1390281135587
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281136877
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281139937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281141727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281142407
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281146467
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281155253
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281156276
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281573257
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281575246
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281591695
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281592828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281595193
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1390281601298
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1390281601330
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1390281601505
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390281601646
