what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392214642230
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214642867
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.showKeyAssist",1392214642878
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214657656
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1392214663541
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.remove.block.comment",1392214674442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392214678592
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214680210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214681541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214697049
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214743057
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214743428
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214743524
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214746813
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214756223
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392214767273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214768143
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214795449
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214802014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214803324
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214804454
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392214818141
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392214834576
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392214835452
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.scroll.lineDown",1392214835538
