what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.7",1396011651031
java.vm.vendor,sysinfo,,,"Oracle Corporation",1396011651031
java.vm.version,sysinfo,,,"24.51-b03",1396011651031
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1396011686167
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1396011690643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011691815
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1396011695020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011703889
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1396011703920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011736804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011764134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011765506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1396011786125
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1396011787151
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1396011794696
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1396011794735
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011796399
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1396011796427
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011801086
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011851542
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1396011851561
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1396011852203
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1396011852207
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1396011852212
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1396011864624
