what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490469009
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490479967
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390490496401
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490496568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490498763
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490500045
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1390490502442
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490504757
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490530210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490556256
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390490556265
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490556444
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1390490558968
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1390490559778
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1390490559975
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1390490561274
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390490566772
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490569694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490570215
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490576394
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490586935
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490588897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1390490604407
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1390490613149
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1390490615031
