what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1392972941973
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973005806
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973012153
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392973017087
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392973018446
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973023070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973027277
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973029767
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973035092
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973044728
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973046163
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392973129209
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392973162710
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392973164485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973215334
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973261695
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392973284198
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392973285175
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973339262
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392973374501
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392973397962
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392973398316
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392973398645
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392973398923
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1392973399130
