what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392867947104
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392867948581
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392867949998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392867958114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392867968380
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392867974744
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868022165
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392868030809
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392868031164
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1392868035311
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392868043576
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1392868043764
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392868045824
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392868046595
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1392868056704
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1392868058511
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868068172
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868078393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868081181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868094832
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868098496
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1392868104844
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392868111616
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1392868111790
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392868113049
